"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02"
"Christian County","KY","Clarksville","21","047",697,81.8521983161833,82.3932054535503,82.4372597984521,82.5254805858254,83.0584270342159,83.25,82.3863636363636,82.3260073260073,81.8557910169266,81.3680781758958,80.2469135802469,79.9730215827338,80.5555555555556,80.5806451612903,81.1675126903553,80.8823529411765,81.8181818181818,83.2423570019724,83.0078125,82.9622395833333,83.3333333333333,83.0078125,82.4639175257732,82.3260073260073,82.2941176470588,81.8536585365854,82.9166666666667,81.4606741573034,82.066486712298,81.1693489267947,81.3196229648672,83.2478070175439,80.8982354309514,81.9223985890653,81.9223985890653,80.5373134328358,80.8943089430894,81.25,80.1099614562034,80.1820768408188,81.8181818181818,81.8181818181818,81.1806011929986,82.2608695652174,81.2274368231047,80.469512195122,79.4943820224719,79.4943820224719,77.8560250391236,79.9601669648181,79.9951612903226,79.6188794895691,79.5026501766784,79.5053003533569,81.0483692827443,80.9426962274271,80.7070707070707,80.6946688206785,80.3143601928201,80.3898050974513,81.2427409988386,80.3196788702423,78.108711839166,79.2529550436177,82.5813176549478,84.5290269308943,83.7542087542087,82.1643835616438,82.5,81.767978053382,81.2536832111053,79.5720402577911,79.7872340425532,78.9754535752401,81.1385135135135,82.8285714285714,83.1446379781421,82.9443403590945,82.1004566210046,83.2222222222222,82.5,82.1782770909901,81.1900885358304,80.7051282051282,81.7110453648915,81.1964986983188,81.7158581726086,84.9,83.2066840172699,81.698717948718,79.9316345556246,81.5763052208835,83.2462065461172,82.6923076923077,81.8750585480094,84.7750865051903,86.038961038961,88.8411605471319,90.1116979655712,91.0714285714286,89.163844361197,88.3637314126394,88.56875,89.0344129554656,88.3849557522124,88.2899628252788,89.0467500868961,89.4345238095238,91.5104166666667,91.9366880181478
"Augusta County","VA","Staunton-Waynesboro","51","015",698,130.792917628945,131.074168797954,128.419452887538,128.718609143593,127.813299232737,126.426326579019,125.429326287979,125.455468748193,123.898023569265,123.644683812275,122.900846891989,122.388059701493,122.817551963049,121.467330184435,120.211390183555,120.300271772108,126.363636363636,127.800408374754,126.59151193634,126.774351443955,127.443238441874,128.36278273165,127.218934911243,126.039667306462,123.90913923072,124.945601851852,127.045985970382,125.456323337679,125.401092564343,128.967090257413,129.385113268608,129.362214199759,128.48158131177,128.546861564918,126.132484531562,126.40705647791,125.215393452039,124.478737153589,124.671255484073,126.127039992297,127.465986394558,128.086419753086,128.524436090226,129.82202982203,132.030820033021,131.812683282664,130.068493150685,130.068493150685,128.665469778576,128.426124197002,128.151709401709,130.492842570006,130.665983231428,130.892857142857,130.892857142857,132.028135361155,132.71759533689,131.993695823483,132.495716733295,132.424006235386,132.119986518369,130.619865571322,128.769512631549,131.505377454626,131.401722787784,132.003444316877,132.028301886792,131.34328358209,130.804762286171,129.470980050877,127.792732166891,127.288854240678,129.070881226054,129.502484905445,130.306164666942,131.603749483496,133.063356164384,134.495412844037,133.106892091648,134.495412844037,134.880952380952,135.446160097521,135.204081632653,135.783221974759,139.312121615164,139.05325443787,140.726641238851,139.169361454391,140.995850622407,141.713925645873,144.87922705314,144.295558958652,145.412090680101,146.086478239923,145.949180895247,143.912324891218,143.995098039216,146.462682275621,148.481288384963,146.706586826347,150.840517241379,148.484848484848,148.498376623377,148.809523809524,148.313492063492,151.029055690073,149.309488574784,146.089597570235,142.856547619048,144.572378840672
"Surry County","NC","Mount Airy","37","171",699,90.2143043737871,90.0228475228475,85.1135074334898,85.8208955223881,85.0929160489251,85.3658536585366,85.3276842627581,83.9312752065131,83.1958309274565,82.6888718095159,82.7046918123275,82.3325949367089,81.7339149400218,81.7305938336473,82.2532402791625,81.8669574700109,81.7305938336473,80.6269270298047,79.8267326732673,79.3226381461676,77.4336283185841,77.2222222222222,76.9129046688559,78.6319612590799,78.921568627451,78.2211789254043,77.4010461960102,77.3313492063492,79.3650793650794,79.7576923076923,80.1428949687674,82.046332046332,82.8762755102041,82.3214285714286,84.4677434386914,82.8439081663973,84.4677434386914,85.6283089467218,85.5771506455635,86.5043781125242,86.3696808510638,87.5,85.6823266219239,85.2826510721248,86.1989649223692,85.3988603988604,84.6398305084746,84.6427498999066,85.3658536585366,85.3983851056021,85.4309165526676,83.7985335195531,83.2142857142857,82.9672875544435,83.6487697418839,86.1144219308701,86.2664866222836,86.2664866222836,86.2664866222836,84.4924812030075,86.2171837708831,86.5,85.5896184705313,86.1658028508766,86.875,89.4430776112726,91.7771885657788,90.2861445783133,91.4902326094542,90.9681611435997,86.6141732283465,86.6008822346112,86.7924528301887,84.3558282208589,82.5689751546809,83.5148874364561,83.5148874364561,83.9669853985838,84.1159482610536,83.280303030303,82.386460463531,84.0077821011673,82.5101866456362,84.0914331381258,84.1750841750842,83.7719298245614,85.2126485568761,84.2380952380952,86.7020072249924,87.098623853211,90,91.6233339092109,90,87.6144962166468,87.6160990712074,88.5048111108185,88.6718616083978,88.6718616083978,92.4198633156967,92.5555555555556,93.1142410015649,95.4545454545455,93.1434599156118,93.1898057595552,92.8018575851393,91.448175006043,91.607651060075,95.3646898432174,95.2380952380952,98.0160596464249
"Madison County","NY","Syracuse","36","053",700,96.6358284272498,98.7502748722077,103.288932970793,103.422275595578,104.760738338884,107.588805166846,106.310418593895,105.046017969635,104.684512428298,104.705163035371,103.674121405751,101.309162166345,99.9259259259259,99.8541095522228,102.097692742204,101.289609432572,104.099462365591,101.805555555556,102.097692742204,100.77536205113,103.756888214125,103.857566765579,103.448002070272,100.77128655214,100.475624256837,101.805555555556,101.371470461927,101.010465535908,99.4062706703265,99.0883868410622,99.5967807462299,98.0975029726516,93.4631794184834,93.7332619175147,93.5288169868554,92.1474358974359,91.966367464539,92.6636085908313,94.8979591836735,96.1217948717949,94.5776233342002,96.8207576550877,97.978231889578,98.683798182388,99.0744607656092,98.4469696969697,93.9261114589856,93.9746376811594,90.7846715328467,90.1026904460821,94.0080325329642,95.1723722275796,96.7966573816156,97.7161167526072,93.5671121337802,90.8464603820389,91.015625,93.6730339842567,93.1571815718157,93.6067161769454,100,97.6083466241361,100,98.0555555555556,98.6218776916451,99.1205139248709,97.9949387947269,96.7894736842105,95.5377574370709,94.1722972972973,93.225371120108,94.5945945945946,94.3396226415094,94.0188172043011,95.276404494382,98.0237154150198,98.7113402061856,97.8400735294118,96.1987515605493,94.8925280388873,94.4005034446211,92.3438874230431,90.094503954733,91.9108992467043,92.0928257394085,92.4041671105429,93.1647940074906,93.5302120924374,101.441850795914,100.868137024871,101.299196920422,102.532208483006,99.7395833333333,99.806376573618,99.9096260495089,95.9072978303748,94.665404040404,100.080128205128,100.174216027875,106.869009584665,109.493697478992,109.836040359296,110.577548781735,107.459677419355,107.459677419355,105.952380952381,104.283633942323,97.5600870261284,102.251461988304,99.728014505893
"Nassau County","FL","Jacksonville","12","089",701,168.907554894065,171.038734387743,170.067909598141,166.979362101313,165.892116182573,162.542182227222,162.5,161.219072485391,157.407407407407,157.792207792208,155.707535068974,152.240074662942,148.617213750323,141.390728476821,149.463689115527,141.563880523091,140.469973890339,136.982272360999,138.011904919494,139.559948999092,145.46783625731,143.430866322433,148.0501865039,148.002464879452,147.931034482759,146.376332760317,150.609941893424,132.359451084551,130.733944954128,142.183633295838,135.65305093293,119.908204245554,124.51171875,133.079847908745,127.757824525398,128.548895899054,125.772133284812,126.3296869106,132.189804368228,132.354158047166,132.357450376368,130.254292201132,128.560162235241,124.930555555556,116.175656984786,121.527777777778,124.338624338624,123.22695035461,123.250564334086,127.63257624751,133.620689655172,132.112718557795,146.575342465753,149.10362920857,145.380434782609,136.141423539576,137.118902439024,130.190011852756,121.845082680592,130.533487304031,135.072815533981,134.825014343087,135.15625,133.049738219895,135.403726708075,123.611658475519,130.895765868967,134.070677097383,122.638860842228,133.198186531365,132.421410686399,133.106638895064,135.013386298616,150.060664112388,155.235688347377,157.209137906458,157.621707901037,153.561887800534,136.127355425601,134.0113988179,139.578163771712,146.796198612465,146.27340008707,147.609806109968,147.609806109968,147.837476297024,141.554835724202,140.738031755788,143.666531768515,138.060341491678,140.743388134382,140.407649723201,138.833746898263,140.376686819321,143.734542456719,143.769564680429,146.966452533904,149.292530501755,150.351457078472,155.841417123577,156.900726392252,154.177718832891,156.233135456017,158.562315993488,153.068381063705,150.088998763906,152.000250604696,152.558507928929,154.512306289882,157.756653992395
"Iberia Parish","LA","Lafayette","22","045",702,85.85313174946,85.9420869390316,89.0316659017898,83.8137472283814,90.1039125557647,88.8628818061089,89.6,91.8109287142335,91.6333333333333,91.2878787878788,88.7490747594374,86.3333333333333,76.3699040767386,75.4730576441103,75.4166666666667,80.7692307692308,82.6994420773974,84.2578213629404,85.5310049893086,83.0345430695234,82.1936274509804,84.9315068493151,83.026706231454,83.3333333333333,87.4439461883408,84.304932735426,87.6470588235294,83.0269607843137,94.7867740661077,96.6435185185185,99.4444444444444,93.7957987298486,95.4273111296302,91.9069516944237,88.0104181459057,84.4187168355041,78.4064537157757,78.125,84.0122199592668,84.3223683315265,84.6325167037862,87.5898089171974,83.7668323272632,84.8112101617828,86.7109167577698,87.5,88.6770833333333,90.4139433551198,91.2449181061313,90.0004006410256,90.7426859632742,93.8461538461538,92.7564102564102,91.1458333333333,87.5,87.6689189189189,86.5312264860798,87.6689189189189,86.4441416893733,82.1840659340659,81.8681318681319,87.5,92.4744897959184,91.1290322580645,90.2777777777778,91.1290322580645,83.9160839160839,84.683702963703,84.6217857142857,92.9235167977127,93.3692679055184,88.1965552178318,88.4580721003135,91.5585459125107,93.3333333333333,90.6392607720041,84.2802144249513,86.4779874213836,85.5833956619297,84.6531506276548,88.256791894837,88.8333333333333,84.8214285714286,80.0248138957816,81.0810810810811,83.7497317505676,81.2730950084913,85.1973684210526,86.7269984917044,86.3942307692308,83.8317751737417,85.5617831074036,86.9096834875429,83.3333333333333,87.396626984127,84.3422584400466,86.8163356552188,86.4142693350011,85.8214285714286,81.4087206516531,79.8,82.843137254902,79.7274145370063,79.65,75.4256854256854,73.816,75.3995098039216,73.7037037037037,76.8717948717949,73.7037037037037
"Monroe County","FL","Key West","12","087",703,444.803098773402,440.809974715762,437.773882559159,433.222222222222,423.611111111111,422.824675324675,407.580174927114,407.200281236018,405.9375,397.213904835048,399.096908648836,395.741261550824,389.973958333333,390.93137254902,393.702191492321,389.239783781488,387.218045112782,386.595360824742,380.528809989469,377.965780752692,376.11061696243,372.714091464091,375.250438502459,377.792378449409,379.528985507246,371.484289167216,375.272331154684,369.753086419753,364.664062481899,359.985528219971,359.177114541788,365.575320896117,378.668521314116,364.823348694316,371.503496503496,370.614889496468,374.677002583979,378.949135318562,376.121562952243,383.421828908555,393.448795180723,395.326580368809,397.766638673105,400.072886297376,401.810288335518,395.814781834372,393.395099769538,395.109606938955,398.190752004413,399.5,395.977615915938,395.532309105086,396.339285714286,393.125,392.51040221914,392.210641799232,390.223237882038,393.514938130902,402.930739109153,413.041903471834,421.428571428571,423.022598870056,435.705409356725,438.963210702341,440.038684719536,442.378622013456,446.428571428571,448.799021245386,448.645598194131,456.55637254902,463.951935914553,465.875370919881,480.607793762451,470.392553976685,467.708333333333,467.835554945502,468.489715189873,467.775004763139,468.026315789474,467.088607594937,468.781438631791,476.146708683473,479.857819905213,484.798685291701,491.386217948718,483.17776539426,487.87037037037,497.506218905473,497.876857749469,498.858974358974,504.761663969795,500,502.96442687747,499.891304347826,513.149454778704,514.393939393939,518.189695919332,520.833333333333,517.137291638786,518.320610687023,519.940476190476,513.392857142857,506.329113924051,503.472222222222,500,503.718637992832,513.821231617647,527.013589658601,521.921921921922,522.111111111111
"Wagoner County","OK","Tulsa","40","145",704,86.2796666847423,85.7056642814036,86.4406779661017,85.8982330216929,86.864406779661,85.8762886597938,85.0402010050251,86.2218999274837,83.2766466057518,82.3049305904625,82.4532453245324,82.1215139442231,82.1215139442231,81.4977973568282,81.6203143893591,84.9562633563545,86.8863387550829,85.2879226160132,86.1657171855083,86.201938570614,84.1184387617766,83.9689722042663,84.3729369384885,84.0264089174765,82.8141352694924,84.476350987285,85.4618015963512,84.3215507411631,83.4356734540947,85.9272068294735,85.4615384615385,87.2846039603343,86.7156208277704,86.9400151860289,87.2641509433962,87.2738615096694,85.6986899563319,87.6530375210873,88.9305131888199,88.8153626149894,88.9173114724984,91.3504524413127,90.030518819939,90.8421672555948,90.6580763920847,90.9845181719329,89.5157384987893,90.1947277545143,89.1156462585034,89.0052356020942,89.322823540901,90.6344410876133,90.3014691882478,90.8379013312451,89.4472361809045,89.2857142857143,89.8978300900135,89.5734597156398,90.595340811044,90.3426791277259,90.904226859283,89.5466666666667,89.1139240506329,88.7682465309065,89.1791041979291,90.7565283722348,90.8241439349971,91.5476897139919,92.8912783751493,92.296148074037,91.5254237288136,91.3376546847378,91.4546178696287,90.9635247911057,92.1082949308756,93.1168849736282,93.132854578097,94.5505966751742,96.2016676092972,96.9230769230769,96.8109339407745,95.8725895240522,97.4603648704647,97.1914425094961,98.1205085682698,98.3050409571301,98.2396365701306,99.6111014097028,99.1925811729172,98.6113828187924,100.552708253454,99.9910714285714,100.38084874864,100.505689001264,101.815812375675,101.702932828761,102.196093886845,101.604278074866,101.561376583154,101.691985909291,101.956673654787,102.081645239124,102.46942667391,102.475247524752,103.094555873926,103.094555873926,102.857142857143,102.445074488589,102.514812376564,103.745792222867
"Grays Harbor County","WA","Aberdeen","53","027",705,118.511485273586,118.662246260275,121.268656716418,121.737491597042,121.99851735566,123.224212476838,119.287991498406,115.942028985507,115.942028985507,113.342228152101,112.132064364207,109.69387755102,111.118832522585,111.003378378378,110.783998308912,110.789150029317,111.567821491486,113.649677797305,115.336283873436,115.34749034749,114.453348597596,108.751971164677,106.942551119766,101.164319050832,105.769230769231,107.329763148729,107.153162117226,107.186990544872,107.886904761905,109.77216579742,110.171568627451,108.837772397094,108.698182538286,108.333333333333,106.348693101933,104.091741071429,104.166666666667,101.327400234869,103.298611111111,103.165863730213,104.918032786885,106.164383561644,107.559926244622,105.23146809331,105.84560528757,102.64598540146,102.368969933438,102.64598540146,102.45253164557,102.576031081001,103.764821298903,104.068694933921,108.942550741444,107.473035439137,106.541445035461,110.320560400816,110.198872295032,109.080280592362,106.060873868778,104.85347985348,104.079861111111,104.79704797048,109.010720610864,108.51871947911,110.86776155985,106.485990906683,104.402985074627,111.16220735786,106.211036712076,108.706467661692,107.463144963145,104.696240436473,106.079496051205,106.319605038948,97.8520286396181,93.7783279890679,110.528846153846,103.485838779956,104.885057471264,111.985472154964,107.002585320987,115.044247787611,115.894201490858,112.926093494537,110.987103174603,107.040708939443,112.024456521739,118.584844948247,125.3861003861,127.016129032258,126.797405730038,125,127.917101897392,127.81954887218,125.744047619048,126.657306359436,127.204790890434,137.516729286381,138.90832681581,139.94550588742,144.0385550456,142.908977814638,144.601542416452,147.204354280059,146.028037383178,144.29412362684,140.171503957784,135.822381521306,136.987735427678,139.293512164691
"Chelan County","WA","Wenatchee","53","007",706,195.922746781116,188.627780109106,185.943047755456,186.354378818737,182.888888888889,183.69833994834,183.668375822631,184.41475826972,179.856115107914,178.209149503097,181.947069943289,176.53937467327,177.891459074733,177.488151658768,176.310596837521,174.9375,176.877470355731,176.553764218238,174.050632911392,176.602633477633,168.461538461538,165.744327614831,165.116759661087,161.258064516129,151.543067710732,151.496171536526,141.562853907135,137.497121142331,156.041666666667,158.675424192666,159.211927582535,153.648509763618,152.2307211101,151.049030078736,144.528561596696,144.37984496124,133.101851851852,136.089813800657,146.409262799202,152.690870695257,155.781170433625,158.112582781457,160.194488848291,160.340314136126,156.141515009299,161.209677419355,162.556655694081,161.495478036176,171.845361322919,172.157029478458,181.505274132221,182.47085048011,182.441700960219,190.257151950316,191.84145021645,187.868080094229,189.478811495373,187.868080094229,189.478811495373,182.002324880277,179.4,168.445692883895,176.694935412261,185.049019607843,191.9775494122,190.801526717557,193.23299377451,192.536115569823,190.147783251232,190.897024754387,192.09375,188.916876574307,186.330935251799,186.011904761905,195.42667625803,197.270670858271,206.980519480519,212.112403100775,207.768542199488,204.393214441061,204.247217004902,203.360849056604,203.360849056604,207.332490518331,206.735751295337,213.392857142857,216.706608525735,215.745880215561,234.902309058615,242.590206185567,270.023825983902,265.853225030288,252.956081081081,269.230769230769,261.544850498339,258.217993079585,251.782531194296,246.786833855799,248.326133909287,260.329861111111,265.9319756781,271.412037037037,267.261904761905,267.330383480826,262.151137151137,260.925846242111,258.448928121059,258.238345392672,258.19209039548,250.273410799727
"Putnam County","TN","Cookeville","47","141",707,93.7422199170124,93.1188573964872,92.6510989010989,94.0725449719847,93.271856880215,93.3075930144267,92.5925925925926,92.4226051991377,92.243122967745,92.2585227272727,91.9091554293825,91.5506715506716,90.8279220779221,90.0337837837838,89.8980815347722,89.6300448430493,89.9835585585586,89.5447723861931,88.803769147859,90.6148867313916,90.9442724458204,89.6091515729266,89.5953757225434,88.6649408284024,88.3844339622642,87.5,88.2737777995316,86.5141563417425,86.5367965367965,88.1696428571429,87.3834498834499,90.4605263157895,89.581697372395,90.8770806658131,91.2588951310861,91.3105963105963,91.5412763466042,90.9281609195402,92.464490257517,91.1176470588235,90.0635470826112,92.002688172043,91.95093905711,92.0745879975124,90.2995720399429,89.5447420432086,90.4808959156785,91.229265715795,91.7874396135266,91.7570498915401,91.7832167832168,92.9274983427175,93.5009196811772,93.4099425992093,93.6517454954955,95.0643776824034,95.6945831966299,94.0995325556166,95.5650637291155,95.7385683504908,93.9107611548556,96.0280863790298,96.3009268088423,97.1464019851117,96.9922535211268,97.4019779299826,96.5262384652744,96.4827586206897,97.4911025150408,97.376311844078,98.6646884272997,98.8736926790024,99.2454328832407,99.2454328832407,99.3607954545455,100.789125432206,102.757802543305,101.111047435662,101.675090233672,103.544127866574,103.657205240175,103.606640916297,103.08965217858,102.874529885905,102.838933951333,103.164385961948,102.774362080561,104.193420955722,104.067796610169,104.0625,105.011053795136,106.858039590352,109.906604402935,110.824016120116,113.170055452865,111.574618096357,111.91914410405,112.751256281407,112.729395701368,113.534599400488,113.529735768108,114.418793033617,118.138176446891,117.732558139535,118.817934782609,117.438835502132,117.984693877551,119.285225531573,118.468212964482,118.518518518519
"Yuba County","CA","Yuba City","06","115",708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.657424522489,121.223584685235,124.324324324324,124.324324324324,125.112511251125,125.757575757576,125.216316440049,126.472556894244,122.655122655123,121.360340794219,120.640201665636,120.204950998731,122.534938507241,123.873873873874,129.677672955975,132.512742099898,132.534965821191,132.512742099898,135.538372763993,134.288354898336,131.934716199442,135.136321896652,136.70103514627,136.463651252693,138.179669030733,140.06734006734,141.843971631206,139.599813866915,139.695273631841,140.804430969,144.271948608137,145.470116367142,149.265122538603,152.383592017738,153.506620892594,153.516677909323,153.186431465405,156.356270549011,157.926829268293,157.399760322764,155.155210643016,157.726029654474,157.262996198092,156.684544589019,154.908042224399,158.484160851949,160.78431372549,161.352169525732,163.907103825137,170.454545454545,175.66560170394,172.196897543159,176.638176638177,176.507332971211,170.552884615385,172.281776416539,172.281776416539,170.868628870837,172.413793103448,173.681635595839,173.489917476212
"Aroostook County","ME",,"23","003",709,78.6292394655704,78.6292394655704,78.125,77.8985507246377,78.9615812635945,79.251572327044,78.1400401069519,79.0585898709037,79.4936807614292,77.7450229148466,76.2624694002448,76.7596621448682,76.2354651162791,79.4506258692629,81.7262179635188,81.4447592067989,79.7275641025641,79.3388188608777,80.0594890510949,78.0381944444444,76.0869565217391,76.0869565217391,80.7017543859649,81.0470282569259,79.9,79.8,78.1564245810056,80.6959579565654,79.2162698412698,80.6959579565654,80.0510204081633,80.7984790874525,80.8522114347357,80.8522114347357,77.1520146520147,79.181338028169,75.4509588640023,74.6315758223489,76.8557692307692,77.1276595744681,76.8846153846154,76.8846153846154,80,77.7577094186091,77.8307670501843,79.1139240506329,79.4034090909091,79.0088826554465,79.3208616780045,79.4334975369458,78.39207111416,80.3496503496503,81.3970322113645,82.1009389671361,80.5442600266063,79.265873015873,77.2058823529412,75.2259036144578,76.6333333333333,75,74.3050387112887,73.2758620689655,74.8502994011976,76.6064516129032,78.4309984170059,76.5724096129001,76.5736179529283,76.585600636436,74.2764378478664,73.2758620689655,74.165120593692,71.4285714285714,71.5701219512195,73.3045977011494,74.3984107290559,74.2433414043583,76.0735414750553,76.875,78.2307692307692,77.9352226720648,76.3567154575864,76.3956310679612,77.4509803921569,78.1206597222222,76.7948717948718,77.6939982223378,78.2250140480742,78.9248945498945,79.5717592592593,79.5454545454545,80.1851851851852,79.8611111111111,78.2397408207343,77.2569444444444,77.2609819121447,77.2609819121447,75.4916792738275,77.3907488693197,80.4597701149425,81.6181752873563,84.0021043771044,82.5748827503773,83.3333333333333,83.2546296296296,82.6731412400309,81.3142072247344,81.2723359083449,81.3769493354676,81.2899477048228,81.3736903376019
"Apache County","AZ",,"04","001",710,113.636363636364,110.653667142106,107.184241019699,108.754458172187,108.35867625559,109.821428571429,110.855829982769,110.855829982769,110.705692769162,113.531047265987,119.216113228089,124.474789915966,122.903209595283,120.540112363174,125.581395348837,115.320884699057,121.864111498258,119.216113228089,112.910347141338,109.290197805234,103.886136517615,111.66253101737,101.782682512733,103.505007869509,103.505007869509,100.860420650096,102.367781155015,104.453441295547,104.166666666667,104.130434782609,104.166666666667,101.477489866242,100.796595694555,95.9223565451592,95.1242829827916,90.9090909090909,91.6836851766866,86.125469924812,85.7142857142857,92.712063086104,100,99.4555353901996,102.422031975104,103.061986557132,104.948569591771,102.539390344889,98.75,101.433451934885,99.1141787684341,99.0881458966565,99.5498487483498,106.141695308226,114.795918367347,115.277777777778,110.889395667047,108.835559697629,108.4670781893,105.686726282812,100.143575017947,103.461538461538,103.250831780471,103.371647509579,108.964741460943,108.57310628303,107.428632070466,115.384615384615,117.391304347826,116.575091575092,112.10389453314,116.148734985944,116.381293125479,112.179487179487,108.718487394958,104.200323101777,106.765592723396,108.718487394958,121.526717557252,122.105951371219,126.700758978156,124.498269896194,125.798611111111,125.798611111111,127.800427413142,124.75,124.930555555556,117.675258297857,127.766323024055,135.337068737316,142.348527893849,138.888888888889,134.118967452301,139.0234375,136.725663716814,137.112831858407,134.118967452301,136.725663716814,125.744234800839,122.448979591837,119.095063516204,122.594661700807,123.333333333333,135.416666666667,133.803222619012,136.005593459955,133.497133497133,133.497133497133,133.497133497133,132.980886539244,133.166666666667,128.55871886121
"McKinley County","NM","Gallup","35","031",711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.9206206431302,90.0559353635799,89.3478861738939,90.8181818181818,92.2692307692308,94.786045630976,95.2380952380952,99.1551606288448,101.112609575185,98.3709273182957,104.516806722689,104.10100173736,104.733650886097,102.458543619322,100.583193902212
"Clallam County","WA","Port Angeles","53","009",712,164.334862385321,163.460202512441,159.606481481481,158.179012345679,158.42939481268,157.004830917874,155.276970103631,152.666307452832,152.564102564103,150.753768844221,148.713826366559,146.6,143.323946599917,141.228884681613,142.740619902121,142.366803278689,143.911439114391,145.075206210577,144.230769230769,143.071428571429,140.652557319224,138.628337474959,136.735418823832,134,133.054535292239,130.981933556015,133.309826046074,133.309826046074,134.014745308311,134.48275862069,134.01559454191,134.014745308311,134.014745308311,133.672687283391,135.872654917567,139.508928571429,137.591814232657,137.463343108504,137.964617169374,138.558201058201,140.791169355575,141.950757575758,143.295022943835,144.500953942099,144.531557828795,145.052083333333,144.379656624555,145.267011197244,146.568933250156,145.906177156177,146.568933250156,147.674418604651,150.344913915036,149.256920899018,148.871818296941,147.47328780182,147.450912456754,146.568933250156,146.554982451573,144.807841614907,145.776331237977,145.428571428571,146.261378413524,148.475120385233,149.714096309214,148.367952522255,145.485309804851,149.681602087916,143.028391931137,147.972129319955,144.965277777778,144.949332469834,147.619047619048,147.777777777778,144.531927063473,141.981363413438,158.309659090909,149.147727272727,152.997540458137,158.748336291038,155.345211581292,161.33154001345,163.127912998446,170.454545454545,171.165996553705,168.986420225344,175.472263804307,182.070230672171,186.546804403544,189.082538638606,188.027607560088,187.488839285714,189.625360230548,189.625360230548,190.271170313987,187.36506165954,174.157303370787,185.270935960591,188.770415459729,190.114068441065,197.516262566529,200.916858678955,204.632403276158,207.082833133253,206.481481481481,204.354542533168,202.33137829912,198.317209874111,195.796424986215,198.021262645185
"Franklin County","MA","Greenfield Town","25","011",713,146.25,145.786061588331,144.80890748014,145.098109197043,143.64177955665,144.989451476793,144.628099173554,141.842712453554,141.291810841984,140.666666666667,140.215757641605,140.498243517311,139.283759789191,137.816245006658,138.430467397576,136.872146118721,138.398203592814,140.400812317373,139.356955784315,138.827023014105,140.265983714814,137.284144427002,133.359497645212,131.38999347739,127.349909035779,127.055306427504,133.166666666667,135.416666666667,142.774566473988,139.42628418946,140.287769784173,138.284132841328,137.51026272578,136.618705035971,134.871339840284,134.804285741031,130.812233029695,127.234898589065,129.02658471564,133.358672539093,139.376538146021,138.929618768328,138.833333333333,138.168569324868,137.567602175321,134.587554269175,133.733379141287,129.81015557135,131.167979002625,135.542168674699,136.468446601942,137.915936952715,140.911702716106,143.378519290928,141.294642857143,140.450455663863,139.49163050217,139.817459568538,137.426900584795,137.081733406473,137.081733406473,134.612794612795,135.737343298117,137.144308943089,138.369832122275,139.025725232622,138.350213578648,138.202025715672,137.921018146442,136.088709677419,133.101851851852,133.125556544969,130.922431865828,130.971130947078,134.272401032735,133.776386117885,138.927684667908,140.30612244898,141.340227031851,138.49590469099,136.27730294397,135.686578743212,136.139424322024,134.699606962381,132.771322889469,132.128356528613,135.623556581986,134.027052492962,136.175496688742,139.221501591544,140.840712385795,140.775091089765,140.298507462687,136.226399816356,135.609756097561,136.103351955307,132.831632653061,133.163265306122,138.586956521739,141.294642857143,145.844385499558,148.583544206733,148.241559586798,149.133091971967,146.999669268381,147.468229668706,148.416886543536,144.01799161534,145.078815370129,141.742522756827
